Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression
13545,20,Male,Arts,2.99,7.6,3.7,3.1,32,5,False
13546,23,Male,Business,2.29,8.8,5.3,6.1,109,2,True
13547,20,Female,Arts,2.68,8.3,4.0,0.7,27,6,True
13548,23,Male,Engineering,3.79,5.8,5.8,2.2,91,4,False
13549,21,Male,Engineering,2.12,4.6,5.9,4.4,17,5,False
13550,23,Male,Science,2.74,3.8,4.2,5.4,105,4,False
13551,21,Male,Medical,2.05,6.8,6.3,3.2,79,2,False
13552,20,Female,Medical,2.87,8.3,4.0,1.6,1,5,False
13553,22,Female,Arts,2.65,6.3,4.0,2.0,58,6,False
13554,18,Female,Business,3.81,6.4,9.1,2.3,31,6,False
13555,19,Female,Medical,3.3,6.8,5.9,4.7,33,6,False
13556,24,Female,Business,3.39,7.5,7.1,5.0,78,3,False
13557,18,Male,Medical,2.12,8.8,5.0,4.2,109,2,True
13558,22,Female,Science,2.04,5.9,5.6,3.1,116,3,True
13559,21,Female,Medical,3.35,6.8,6.2,5.8,146,2,False
13560,22,Male,Science,3.18,6.6,4.7,0.0,103,2,False
13561,24,Male,Science,2.46,8.8,5.0,4.7,53,5,False
13562,19,Female,Business,3.42,6.4,3.6,4.1,31,4,False
13563,22,Female,Medical,2.21,5.7,3.2,3.2,113,4,False
13564,23,Male,Science,2.55,7.2,6.7,3.9,140,2,False
13565,21,Female,Engineering,2.54,9.9,5.7,3.3,8,5,False
13566,22,Female,Arts,2.05,6.6,0.0,4.1,97,3,False
13567,24,Female,Arts,3.51,8.3,3.3,2.5,115,2,False
13568,24,Male,Arts,3.78,5.0,6.1,0.0,22,4,False
13569,18,Male,Arts,3.26,5.0,5.0,2.6,109,5,False
13570,20,Male,Business,2.87,6.1,3.1,1.9,126,4,False
13571,21,Male,Science,2.12,8.4,4.1,1.2,130,5,True
13572,20,Female,Business,3.23,7.4,3.1,5.0,24,4,False
13573,23,Female,Arts,2.76,7.0,4.7,3.6,51,6,False
13574,23,Male,Science,2.63,9.7,3.5,3.7,36,5,False
13575,20,Female,Business,3.77,7.1,7.9,3.8,41,5,False
13576,22,Male,Business,2.88,5.5,1.6,6.4,81,4,False
13577,20,Male,Medical,2.17,8.3,4.3,4.1,1,3,False
13578,24,Male,Business,3.39,7.9,4.5,3.6,142,4,False
13579,19,Female,Business,2.3,6.3,2.5,5.0,120,3,True
13580,18,Male,Science,2.66,5.9,5.1,4.9,12,4,False
13581,21,Male,Arts,3.11,6.7,4.6,2.6,60,3,False
13582,24,Female,Engineering,3.59,8.1,6.1,3.7,55,4,False
13583,22,Male,Business,3.58,7.2,5.8,3.2,147,4,False
13584,18,Female,Business,2.05,3.7,3.7,3.2,36,6,False
13585,22,Female,Business,2.57,6.7,7.0,5.8,57,5,False
13586,22,Female,Science,2.77,7.3,4.1,5.1,98,5,False
13587,20,Female,Medical,2.65,6.6,7.0,3.8,86,4,False
13588,18,Female,Medical,3.44,9.5,5.5,3.9,52,6,False
13589,23,Male,Science,3.72,7.1,3.6,2.8,68,4,False
13590,20,Male,Engineering,2.58,6.8,2.2,1.0,49,6,False
13591,22,Male,Arts,2.35,6.2,5.6,5.8,5,3,False
13592,18,Female,Arts,3.07,6.5,5.9,5.3,74,4,False
13593,18,Male,Engineering,2.36,4.8,5.5,2.1,100,5,False
13594,20,Male,Business,3.53,6.4,4.0,6.3,67,3,False
13595,24,Female,Science,2.31,7.4,5.3,3.2,25,4,False
13596,18,Female,Science,2.81,8.9,5.1,3.7,10,3,False
13597,20,Male,Business,3.0,5.7,5.3,4.2,11,5,False
13598,21,Male,Arts,2.99,7.7,1.7,2.2,124,4,False
13599,23,Female,Medical,3.13,6.6,8.6,4.9,94,4,False
13600,21,Male,Arts,3.15,8.7,0.0,6.5,57,3,False
13601,24,Male,Arts,2.98,6.9,7.8,5.2,120,5,False
13602,22,Female,Arts,3.13,6.5,3.6,4.0,101,4,False
13603,21,Female,Arts,3.16,6.2,4.5,3.3,108,2,False
13604,22,Female,Medical,2.66,6.0,6.6,3.8,56,4,False
13605,21,Male,Arts,2.68,7.0,4.2,2.9,144,5,False
13606,21,Male,Science,2.39,6.7,4.3,2.1,22,5,True
13607,20,Male,Arts,2.28,6.8,4.4,2.7,79,3,True
13608,23,Female,Business,2.99,9.3,0.2,1.6,149,2,False
13609,23,Male,Arts,3.77,8.8,4.8,2.9,46,3,False
13610,19,Female,Engineering,2.57,3.9,4.3,2.7,3,6,False
13611,24,Female,Engineering,2.96,7.8,10.3,5.3,107,6,False
13612,20,Female,Arts,3.66,7.6,4.2,4.6,142,4,False
13613,21,Male,Engineering,2.35,5.3,6.4,2.5,141,2,False
13614,20,Male,Medical,3.5,10.0,5.0,2.4,7,4,False
13615,21,Female,Medical,3.71,12.0,5.1,1.7,67,2,False
13616,20,Female,Science,2.18,7.4,4.9,2.3,52,6,False
13617,18,Male,Arts,3.02,8.4,4.4,2.5,61,2,False
13618,20,Female,Science,3.31,8.2,3.9,1.3,98,2,False
13619,20,Male,Engineering,3.79,7.4,0.3,3.3,33,3,False
13620,21,Male,Arts,2.37,6.9,3.1,5.5,102,3,False
13621,18,Female,Business,3.92,7.6,7.2,4.0,131,3,True
13622,19,Male,Science,2.5,8.5,7.2,2.2,27,4,False
13623,24,Male,Arts,3.06,6.0,4.3,2.8,48,6,True
13624,24,Male,Business,3.56,7.5,5.3,4.5,131,4,False
13625,18,Male,Arts,2.12,4.5,4.4,2.6,87,7,False
13626,22,Male,Arts,3.33,8.4,3.6,6.1,101,2,False
13627,21,Female,Medical,3.4,5.3,6.1,5.3,141,3,False
13628,19,Male,Medical,3.5,7.3,6.5,1.9,107,2,False
13629,23,Male,Medical,2.21,8.8,1.6,0.2,76,4,False
13630,18,Male,Science,2.7,6.8,3.4,4.9,22,3,False
13631,18,Male,Engineering,2.34,6.0,3.4,4.4,81,2,False
13632,21,Female,Arts,3.51,8.1,3.6,2.5,123,2,False
13633,18,Male,Medical,2.97,8.1,1.5,2.2,102,4,False
13634,24,Male,Medical,2.11,5.1,3.6,4.3,125,3,True
13635,22,Male,Business,2.16,7.5,5.1,3.3,23,4,False
13636,19,Female,Arts,3.42,6.1,5.5,5.0,9,3,False
13637,24,Male,Business,3.55,7.2,3.6,2.8,93,4,False
13638,19,Male,Business,3.34,9.1,5.3,4.7,36,3,False
13639,20,Female,Engineering,2.5,5.0,1.2,1.5,98,5,False
13640,23,Female,Science,3.49,5.7,2.0,3.3,13,6,False
13641,21,Male,Medical,2.76,7.5,0.4,1.8,122,3,False
13642,18,Female,Medical,2.59,9.7,7.9,0.0,139,4,False
13643,20,Male,Arts,2.88,7.1,6.6,2.4,92,4,False
13644,21,Female,Business,3.48,8.2,3.7,3.5,71,4,False
13645,24,Female,Medical,2.61,7.3,3.3,2.5,97,4,False
13646,20,Female,Engineering,2.91,3.7,4.4,1.9,131,5,False
13647,18,Female,Arts,2.06,6.3,5.8,3.5,8,6,True
13648,22,Male,Science,3.29,10.0,1.1,0.0,94,4,False
13649,21,Male,Arts,2.5,6.7,1.4,3.9,51,4,False
13650,18,Female,Business,3.43,9.0,4.4,2.0,112,3,False
13651,20,Male,Medical,2.72,5.5,2.9,3.5,91,4,False
13652,20,Male,Arts,2.09,7.1,6.2,5.7,4,6,False
13653,22,Female,Business,2.09,9.0,6.0,4.9,22,5,False
13654,20,Male,Science,3.59,5.4,6.2,1.5,3,6,False
13655,22,Female,Medical,3.34,7.7,1.2,2.9,92,3,False
13656,24,Female,Engineering,3.42,6.7,3.7,1.5,55,5,False
13657,21,Female,Engineering,2.89,7.5,5.4,3.8,28,3,False
13658,18,Male,Business,2.04,6.7,6.1,1.6,79,2,True
13659,22,Male,Medical,2.75,6.5,2.9,3.0,115,4,False
13660,21,Male,Business,2.6,6.8,1.3,1.9,84,4,False
13661,21,Male,Business,2.88,8.3,5.8,2.7,119,2,False
13662,21,Female,Science,3.44,5.4,7.4,1.4,112,5,True
13663,21,Male,Arts,3.74,5.8,7.6,5.2,81,5,False
13664,22,Male,Medical,3.23,6.5,2.7,2.4,113,3,False
13665,22,Male,Arts,3.47,7.7,4.4,3.3,92,4,False
13666,24,Female,Arts,3.64,6.7,2.3,4.9,136,3,False
13667,22,Female,Business,3.56,4.4,6.7,2.9,41,7,False
13668,23,Male,Business,3.48,7.4,2.0,3.6,43,3,False
13669,22,Female,Business,2.32,6.4,1.4,4.4,120,2,False
13670,22,Male,Engineering,3.35,6.4,4.1,1.4,132,3,False
13671,19,Male,Medical,3.7,7.7,5.3,4.1,121,4,False
13672,21,Male,Science,2.25,7.4,4.7,2.9,125,4,False
13673,19,Male,Science,3.27,4.5,5.5,4.8,44,8,False
13674,24,Female,Medical,2.24,8.0,3.8,3.0,70,4,False
13675,24,Female,Engineering,2.08,7.0,5.5,4.9,56,4,True
13676,24,Female,Medical,2.31,6.3,8.6,0.8,13,3,False
13677,18,Female,Engineering,3.67,4.8,7.0,4.8,127,4,False
13678,22,Female,Medical,3.51,5.8,4.2,4.3,40,3,False
13679,18,Male,Business,3.37,5.7,5.6,3.3,138,2,False
13680,19,Female,Science,3.51,8.0,4.1,5.0,145,2,False
13681,22,Male,Arts,2.58,6.0,1.3,2.0,41,5,False
13682,24,Female,Business,3.47,4.8,3.6,6.5,64,6,False
13683,18,Male,Engineering,2.08,6.8,1.4,2.8,125,5,False
13684,22,Female,Arts,2.64,10.0,6.5,1.9,61,4,False
13685,20,Male,Arts,3.24,8.3,4.9,0.3,11,4,False
13686,21,Male,Medical,2.97,7.2,4.9,2.7,27,6,False
13687,18,Male,Medical,2.93,4.5,7.1,2.4,32,7,False
13688,18,Male,Science,3.46,7.5,3.1,6.7,47,6,False
13689,21,Female,Medical,2.46,7.1,2.2,1.3,4,5,False
13690,18,Female,Science,3.03,9.3,6.0,1.1,149,3,False
13691,20,Male,Arts,2.82,11.3,5.1,5.8,45,4,False
13692,20,Male,Medical,2.95,9.0,5.9,0.3,4,3,False
13693,22,Male,Medical,3.24,8.9,4.5,0.2,135,4,False
13694,21,Female,Engineering,2.05,6.1,2.8,6.0,28,5,False
13695,22,Male,Engineering,2.03,5.5,3.3,4.9,109,2,False
13696,19,Female,Business,2.03,6.5,7.0,4.5,20,3,False
13697,18,Male,Business,3.01,8.1,4.9,3.7,140,5,False
13698,23,Female,Engineering,3.29,8.0,2.4,3.5,79,5,False
13699,20,Male,Business,2.26,7.8,3.0,4.3,127,4,False
13700,19,Female,Science,2.73,6.8,1.6,3.7,72,3,False
13701,19,Female,Science,3.66,9.3,7.7,0.0,8,6,False
13702,23,Female,Medical,3.58,8.0,6.3,2.9,146,5,False
13703,23,Female,Science,3.32,6.6,4.1,2.0,70,2,False
13704,23,Male,Engineering,2.65,5.5,4.6,2.1,66,4,False
13705,19,Female,Science,3.74,4.9,2.9,2.3,139,6,False
13706,21,Female,Engineering,2.76,6.2,3.0,6.8,46,5,False
13707,24,Male,Science,3.69,6.2,3.0,2.0,131,3,False
13708,20,Male,Engineering,3.54,5.0,8.1,4.8,7,4,True
13709,23,Female,Engineering,3.12,8.1,5.6,2.3,93,3,False
13710,24,Female,Medical,3.32,9.3,5.9,1.9,84,5,False
13711,22,Female,Medical,2.7,5.0,5.5,4.3,0,5,False
13712,23,Female,Arts,3.34,8.9,3.5,3.7,75,5,False
13713,19,Female,Science,3.28,7.1,2.1,4.7,51,5,False
13714,21,Female,Business,2.48,6.9,3.9,3.1,103,2,False
13715,23,Male,Arts,3.62,8.7,1.6,2.3,110,2,False
13716,20,Male,Medical,3.12,7.1,4.5,2.1,138,4,False
13717,20,Male,Science,2.14,9.3,2.9,2.1,55,5,False
13718,19,Male,Medical,3.47,4.5,3.4,3.1,68,7,False
13719,20,Male,Science,2.58,10.0,6.7,5.4,35,3,False
13720,18,Female,Science,2.53,5.0,3.0,4.2,56,5,False
13721,23,Male,Arts,2.06,7.4,1.0,2.2,128,5,False
13722,20,Male,Medical,3.43,5.6,5.8,2.2,64,4,False
13723,20,Female,Arts,3.74,8.5,4.7,4.8,35,4,False
13724,24,Female,Arts,3.74,8.7,2.2,2.8,74,3,False
13725,24,Male,Engineering,2.75,7.3,6.4,3.4,148,5,False
13726,22,Male,Business,2.4,9.2,6.0,2.9,13,3,False
13727,22,Male,Business,2.65,6.0,6.1,3.1,82,3,False
13728,22,Female,Medical,2.72,5.8,4.2,4.9,95,4,False
13729,19,Male,Engineering,2.09,6.2,4.3,5.9,134,3,False
13730,23,Female,Business,2.02,8.3,6.0,3.6,96,2,False
13731,24,Female,Science,2.37,5.7,4.7,3.1,94,5,False
13732,23,Male,Business,3.74,6.6,5.2,4.0,137,4,False
13733,23,Male,Science,2.15,9.2,3.0,3.6,16,4,False
13734,23,Female,Science,3.68,7.4,5.1,3.1,143,3,False
13735,24,Female,Science,2.66,7.9,0.2,4.2,87,5,False
13736,24,Male,Medical,1.88,6.5,1.7,5.4,17,4,True
13737,22,Female,Medical,3.7,7.5,7.8,4.9,108,4,True
13738,21,Female,Engineering,2.63,7.6,5.9,3.2,27,3,False
13739,20,Female,Engineering,2.96,8.4,2.1,3.5,57,6,False
13740,24,Female,Medical,2.84,4.8,4.4,4.8,104,6,False
13741,23,Female,Science,2.15,6.3,5.3,3.7,61,3,False
13742,24,Female,Arts,2.0,7.5,5.6,7.9,64,3,True
13743,21,Female,Engineering,2.58,9.2,0.5,4.0,49,6,False
13744,20,Female,Arts,1.96,8.6,5.4,5.4,24,4,False
13745,23,Male,Medical,2.23,5.6,4.2,3.2,144,2,True
13746,19,Female,Science,3.0,8.5,4.1,2.7,75,2,False
13747,19,Male,Medical,3.32,9.4,3.1,2.3,100,4,False
13748,23,Female,Engineering,3.41,5.5,6.9,5.3,29,3,False
13749,18,Male,Arts,2.63,6.4,4.7,0.7,53,3,False
13750,18,Male,Science,2.34,7.0,3.0,4.8,55,5,False
13751,23,Male,Engineering,3.49,7.7,0.2,4.4,60,4,False
13752,19,Male,Arts,2.69,4.9,6.3,2.7,119,7,False
13753,20,Male,Science,2.77,11.3,3.6,2.9,134,5,False
13754,21,Female,Engineering,3.39,7.8,6.3,2.6,79,3,False
13755,19,Female,Engineering,3.56,6.4,2.3,5.1,43,5,False
13756,20,Male,Medical,2.93,6.2,1.1,4.9,116,3,False
13757,22,Female,Business,3.39,6.7,3.1,1.7,64,5,False
13758,22,Female,Engineering,3.14,8.3,0.8,3.2,101,2,False
13759,19,Male,Engineering,2.69,8.0,6.6,1.6,144,3,False
13760,21,Female,Business,3.56,6.2,7.0,2.0,7,4,False
13761,24,Female,Arts,2.11,6.4,5.2,2.6,98,5,False
13762,24,Female,Arts,3.22,7.8,6.0,0.7,119,3,False
13763,24,Male,Science,2.33,8.3,6.8,5.6,76,3,False
13764,19,Female,Arts,3.39,6.2,0.8,2.3,63,2,False
13765,23,Female,Science,3.41,5.5,8.3,4.7,52,6,False
13766,23,Female,Arts,2.03,8.0,3.6,3.9,2,5,False
13767,22,Female,Engineering,2.0,6.4,5.0,1.4,82,2,False
13768,20,Female,Engineering,2.82,7.7,6.7,2.8,90,3,False
13769,22,Female,Arts,3.02,5.0,5.9,2.6,137,3,False
13770,24,Female,Science,2.56,5.8,2.0,5.6,37,3,False
13771,24,Female,Business,3.6,6.8,2.7,2.2,61,5,False
13772,18,Male,Science,3.1,6.8,4.9,2.4,144,3,False
13773,19,Female,Medical,3.65,9.1,3.8,3.2,5,4,False
13774,19,Female,Business,3.74,6.8,2.8,3.7,48,3,False
13775,22,Female,Medical,2.39,5.6,2.7,3.8,146,4,False
13776,24,Male,Medical,3.49,8.4,3.7,4.2,5,6,True
13777,20,Male,Arts,3.49,7.5,2.1,5.3,75,2,False
13778,18,Male,Engineering,2.32,6.1,5.9,1.6,85,5,True
13779,23,Male,Science,2.05,7.3,4.4,2.5,82,5,False
13780,24,Male,Engineering,3.77,6.3,5.9,3.6,4,6,False
13781,21,Male,Arts,2.76,5.2,3.1,5.3,45,4,False
13782,23,Female,Engineering,3.53,3.6,4.6,4.5,111,5,False
13783,21,Female,Medical,2.17,8.0,4.1,4.7,86,4,False
13784,20,Male,Arts,3.21,6.2,7.4,4.5,40,4,False
13785,20,Female,Engineering,2.08,4.1,4.1,2.6,3,7,True
13786,23,Male,Science,2.85,7.8,4.1,6.7,125,2,False
13787,18,Male,Business,3.66,7.0,3.1,2.4,115,2,False
13788,24,Female,Arts,2.4,7.1,1.2,5.2,72,4,False
13789,24,Female,Science,2.71,7.4,6.4,5.8,90,4,False
13790,22,Male,Science,3.44,5.3,5.9,3.0,56,4,False
13791,18,Female,Science,2.03,3.9,1.8,3.0,140,7,False
13792,19,Male,Business,2.64,5.3,6.1,4.5,82,5,False
13793,23,Female,Engineering,2.65,7.4,5.8,3.1,82,3,False
13794,23,Male,Medical,3.87,8.8,7.8,2.9,112,4,False
13795,18,Female,Science,3.28,6.4,1.4,3.6,147,5,False
13796,22,Male,Arts,2.11,5.2,5.1,4.9,146,2,False
13797,18,Male,Medical,3.57,6.6,8.7,6.7,46,5,False
13798,19,Female,Science,2.72,7.1,2.5,3.7,27,4,False
13799,21,Female,Engineering,3.35,9.8,0.5,6.3,46,3,False
13800,18,Male,Arts,3.46,7.7,6.3,1.9,9,3,False
13801,23,Male,Arts,3.52,10.0,3.9,4.5,80,2,False
13802,22,Female,Science,3.03,6.6,3.1,2.7,105,3,False
13803,19,Female,Medical,3.69,6.7,5.0,4.0,129,3,False
13804,24,Female,Business,3.46,6.5,5.2,5.0,113,2,False
13805,22,Male,Science,2.77,8.0,3.1,4.1,10,5,False
13806,20,Female,Science,3.19,7.3,3.9,2.5,134,2,False
13807,18,Female,Business,3.18,6.3,7.9,3.4,37,5,False
13808,19,Female,Medical,2.73,6.6,0.1,5.6,30,5,False
13809,18,Male,Science,2.83,8.0,5.5,2.3,1,4,False
13810,21,Female,Medical,3.44,5.3,4.4,1.9,101,4,False
13811,24,Male,Arts,3.51,7.2,2.0,3.5,93,4,False
13812,24,Female,Business,2.67,6.6,6.2,3.8,56,3,False
13813,23,Female,Medical,3.56,7.1,8.5,6.3,69,4,False
13814,18,Male,Arts,3.83,5.7,8.0,2.7,47,3,False
13815,21,Male,Business,2.62,10.3,8.9,0.9,118,3,False
13816,22,Female,Science,3.03,6.3,5.2,4.9,91,4,False
13817,20,Female,Science,2.79,7.8,5.4,3.5,65,4,False
13818,21,Female,Arts,2.55,9.0,4.9,6.6,136,4,False
13819,21,Male,Medical,3.26,6.4,5.4,7.8,25,6,False
13820,22,Female,Arts,3.67,5.7,3.2,3.7,71,4,False
13821,20,Female,Science,3.3,8.1,5.9,5.0,73,5,True
13822,21,Female,Arts,2.0,8.3,2.4,4.5,65,3,False
13823,22,Male,Science,2.91,9.7,3.3,4.4,96,3,False
13824,22,Female,Science,2.48,5.5,4.3,2.5,36,5,False
13825,24,Male,Medical,2.37,5.0,2.4,2.9,85,3,True
13826,19,Male,Science,3.79,8.0,0.6,1.0,148,4,False
13827,19,Male,Engineering,3.85,6.4,7.1,3.9,11,4,False
13828,18,Female,Medical,3.24,5.1,3.1,3.7,144,4,False
13829,22,Male,Engineering,2.58,4.9,2.6,3.0,32,8,False
13830,21,Male,Engineering,3.7,7.1,2.9,2.1,9,6,False
13831,24,Male,Business,2.52,7.0,4.7,4.6,139,2,False
13832,24,Female,Medical,2.53,5.1,5.7,4.8,21,3,False
13833,21,Male,Business,2.87,6.7,5.2,2.3,88,4,False
13834,19,Female,Arts,2.19,6.5,5.9,4.5,147,5,True
13835,21,Male,Business,2.6,7.2,7.1,4.4,121,5,True
13836,20,Female,Arts,2.12,7.0,2.9,5.2,67,2,False
13837,22,Female,Medical,2.44,7.2,2.4,1.8,144,3,False
13838,24,Female,Medical,2.9,7.5,3.9,4.4,93,5,False
13839,24,Female,Engineering,3.47,5.3,2.3,4.0,11,3,False
13840,21,Male,Engineering,2.72,6.0,3.1,1.4,128,4,False
13841,22,Female,Business,3.47,7.0,0.0,4.8,115,2,True
13842,22,Female,Science,2.46,3.5,3.8,3.6,60,6,False
13843,24,Male,Engineering,2.91,6.1,4.7,5.1,65,4,False
13844,20,Male,Engineering,2.37,6.0,3.7,3.8,116,2,True
13845,24,Male,Engineering,2.14,7.8,4.9,3.7,35,5,False
13846,24,Female,Business,2.14,7.9,4.5,4.6,75,2,False
13847,18,Male,Business,3.61,5.0,4.2,1.9,128,2,False
13848,23,Female,Medical,3.02,5.2,2.3,5.3,30,6,True
13849,23,Female,Medical,3.36,9.8,4.6,4.2,27,4,True
13850,23,Male,Business,2.61,9.6,8.4,1.0,79,5,False
13851,22,Male,Medical,2.16,6.4,4.0,0.8,21,5,True
13852,22,Female,Engineering,3.2,7.7,6.4,3.4,125,3,False
13853,20,Female,Medical,3.48,5.5,3.1,0.7,67,3,False
13854,24,Male,Business,3.64,5.3,4.9,2.8,71,5,False
13855,23,Female,Medical,3.28,5.8,4.0,3.3,59,6,False
13856,22,Female,Engineering,2.06,7.2,5.3,2.5,107,5,False
13857,18,Male,Engineering,2.64,7.2,4.7,6.1,62,2,False
13858,23,Male,Medical,2.15,8.2,3.4,2.7,75,4,True
13859,24,Male,Engineering,3.47,6.8,3.2,6.5,123,4,False
13860,19,Male,Arts,2.25,4.8,4.3,4.9,45,7,False
13861,19,Female,Science,3.11,7.2,3.2,5.6,63,2,False
13862,21,Male,Science,2.55,7.4,5.6,0.2,149,4,False
13863,18,Male,Engineering,2.86,8.0,1.0,5.8,2,4,False
13864,19,Male,Arts,3.18,7.5,2.8,6.3,121,3,False
13865,23,Female,Business,2.94,3.7,2.3,3.5,118,4,False
13866,18,Female,Engineering,2.0,8.1,2.0,4.1,118,4,True
13867,21,Female,Arts,3.78,7.0,5.5,4.1,73,5,False
13868,24,Male,Arts,2.74,4.5,5.5,5.1,54,8,False
13869,21,Male,Science,3.19,7.0,3.0,2.0,78,4,False
13870,18,Male,Arts,2.87,3.4,5.3,5.5,137,4,False
13871,22,Female,Science,3.2,5.7,3.2,2.6,92,2,False
13872,20,Female,Engineering,3.36,7.9,5.0,3.7,102,5,False
13873,23,Male,Science,2.87,7.2,6.0,4.7,59,4,False
13874,24,Male,Arts,2.76,5.0,2.7,5.0,100,3,False
13875,22,Female,Arts,3.44,7.6,4.5,4.0,120,2,False
13876,24,Female,Science,2.91,6.6,8.8,2.2,20,6,False
13877,22,Male,Engineering,3.33,4.9,4.9,2.3,144,7,False
13878,22,Male,Business,2.35,7.7,4.5,4.2,38,4,False
13879,20,Male,Engineering,3.08,9.6,4.8,1.6,68,4,False
13880,23,Male,Business,2.36,7.5,2.6,3.6,85,3,False
13881,23,Female,Medical,2.65,5.5,4.0,4.8,75,5,False
13882,18,Female,Business,3.63,7.4,2.9,3.1,109,4,False
13883,24,Male,Medical,2.6,5.5,4.2,4.9,48,3,False
13884,23,Female,Medical,3.45,5.2,0.5,1.2,16,3,False
13885,21,Female,Business,2.18,5.6,2.4,4.3,81,2,True
13886,19,Female,Engineering,3.24,4.3,3.4,0.9,101,7,False
13887,20,Female,Arts,2.71,6.5,3.9,3.1,142,3,False
13888,21,Female,Science,3.39,8.2,1.2,5.8,148,4,True
13889,20,Male,Engineering,3.31,7.9,1.3,5.2,115,5,False
13890,23,Male,Medical,2.64,7.2,5.8,3.5,25,5,False
13891,18,Male,Business,2.19,5.0,5.0,3.3,103,4,False
13892,21,Male,Science,3.59,6.9,4.2,2.8,105,5,False
13893,18,Male,Business,2.88,6.7,7.6,3.6,123,5,False
13894,24,Male,Business,3.16,9.2,6.5,2.6,111,2,False
13895,23,Female,Arts,2.14,6.2,2.4,4.6,94,5,False
13896,24,Female,Business,2.28,7.5,1.7,1.8,138,3,False
13897,23,Female,Business,2.48,6.4,5.5,5.0,139,3,False
13898,18,Female,Arts,2.73,8.6,5.9,4.2,38,6,False
13899,19,Male,Medical,2.69,6.7,6.0,2.3,115,5,False
13900,21,Female,Business,2.8,6.3,5.6,6.7,139,2,False
13901,24,Male,Science,2.67,5.0,5.9,4.6,72,3,False
13902,24,Female,Arts,3.8,7.4,3.8,2.5,44,4,False
13903,18,Male,Science,2.25,6.6,3.1,2.2,76,5,False
13904,23,Female,Engineering,2.42,6.5,7.9,5.1,15,6,False
13905,20,Male,Arts,1.96,7.0,5.2,6.0,88,3,True
13906,21,Male,Medical,2.32,8.8,1.3,2.0,69,5,False
13907,18,Male,Medical,2.37,7.9,2.1,2.7,136,3,False
13908,19,Female,Science,2.19,5.9,0.4,3.1,107,5,False
13909,18,Female,Science,2.51,7.3,1.6,3.0,1,4,False
13910,20,Female,Engineering,3.75,4.9,5.6,2.4,16,5,False
13911,23,Male,Science,3.47,8.4,5.8,3.4,18,5,False
13912,21,Female,Arts,2.69,9.0,5.6,2.9,148,2,False
13913,24,Male,Engineering,3.76,8.6,7.8,3.3,28,5,False
13914,22,Female,Arts,2.07,3.0,5.4,5.9,130,6,False
13915,20,Female,Engineering,2.09,5.3,6.8,2.0,110,3,False
13916,20,Male,Arts,2.85,5.6,3.1,3.7,1,6,False
13917,22,Male,Engineering,2.18,5.4,6.9,3.0,73,5,False
13918,19,Female,Medical,2.08,5.9,1.7,3.5,6,5,False
13919,18,Male,Business,2.4,6.8,4.2,1.3,136,5,True
13920,22,Male,Engineering,2.85,7.4,5.5,1.3,144,2,False
13921,20,Male,Business,2.55,6.8,3.6,4.8,81,5,False
13922,23,Female,Medical,2.1,6.2,3.6,4.5,69,3,False
13923,19,Female,Engineering,2.48,5.4,1.7,3.9,86,2,False
13924,21,Male,Business,3.68,7.9,8.7,3.2,77,4,False
13925,23,Female,Engineering,2.13,7.0,1.6,7.3,88,3,True
13926,21,Male,Medical,3.67,6.6,5.6,2.1,54,6,False
13927,21,Female,Science,2.69,7.0,3.4,4.5,122,2,False
13928,20,Female,Science,2.51,8.9,5.4,3.2,143,5,False
13929,18,Female,Science,2.89,7.5,1.9,5.6,46,4,False
13930,18,Male,Medical,2.03,5.8,1.1,5.1,14,6,True
13931,24,Male,Business,2.38,11.1,1.9,2.2,18,4,False
13932,24,Female,Arts,4.0,8.3,7.3,1.3,97,5,False
13933,22,Female,Business,2.35,6.0,0.9,5.1,95,5,True
13934,23,Male,Medical,3.43,4.3,0.0,2.3,80,8,True
13935,19,Female,Engineering,2.45,7.3,4.0,5.4,98,3,True
13936,23,Male,Arts,2.68,6.6,4.5,4.1,111,3,False
13937,20,Female,Medical,3.0,6.2,2.8,0.0,33,4,False
13938,23,Female,Engineering,2.53,7.8,5.7,3.8,115,2,False
13939,20,Male,Arts,2.74,7.3,1.2,3.6,91,4,False
13940,24,Male,Engineering,3.7,9.0,4.5,2.9,60,3,False
13941,24,Female,Business,3.75,6.7,3.2,4.1,5,4,False
13942,21,Female,Engineering,2.54,6.5,1.8,4.8,108,3,False
13943,20,Male,Medical,2.37,3.3,4.1,4.9,78,7,False
13944,20,Male,Medical,3.77,6.8,4.5,3.5,58,3,False
13945,24,Male,Arts,3.23,6.3,3.9,5.8,9,4,False
13946,22,Female,Science,3.85,7.4,8.5,4.4,137,2,False
13947,23,Female,Business,2.91,9.5,7.4,2.6,51,5,False
13948,20,Male,Medical,2.58,9.5,6.3,5.4,18,3,False
13949,24,Male,Medical,3.11,8.6,5.0,4.5,70,3,False
13950,21,Male,Business,2.32,6.5,2.5,2.9,6,4,False
13951,22,Female,Arts,3.44,7.0,1.9,6.0,58,6,False
13952,18,Male,Engineering,3.23,6.6,3.1,0.5,3,3,False
13953,22,Male,Business,2.61,9.8,5.4,1.6,19,4,False
13954,18,Female,Engineering,3.26,6.9,8.0,3.6,7,3,False
13955,22,Male,Business,3.09,6.6,8.3,5.4,82,3,False
13956,21,Female,Arts,3.31,8.9,5.4,4.6,92,4,False
